 0.79993, -0.58258,  0.08136
 0.80023, -0.58276,  0.08209
 0.80603, -0.58466,  0.08417
 0.79535, -0.58209,  0.08246
 0.78845, -0.58191,  0.07330
 0.80951, -0.58398,  0.06915
 0.80957, -0.58185,  0.08191
 0.78436, -0.58081,  0.07214
 0.79669, -0.58490,  0.06952
 0.80890, -0.57935,  0.07666
 0.79553, -0.58234,  0.08167
 0.80029, -0.58447,  0.06659
 0.81238, -0.58252,  0.07654
 0.79358, -0.58411,  0.07568
 0.79712, -0.58105,  0.07751
 0.81250, -0.57996,  0.07648
 0.80737, -0.58142,  0.07166
 0.80066, -0.58301,  0.08209
 0.79559, -0.58453,  0.08331
 0.80811, -0.58130,  0.07190
 0.79242, -0.58398,  0.07751
 0.79504, -0.58380,  0.07819
 0.80676, -0.58167,  0.08258
 0.81128, -0.58344,  0.08069
 0.79883, -0.58185,  0.08002
 0.80963, -0.58167,  0.08124
 0.80328, -0.58270,  0.07513
 0.77686, -0.58307,  0.07959
 0.80438, -0.58356,  0.08765
 0.82086, -0.58038,  0.08801
 0.80084, -0.58105,  0.07355
 0.79089, -0.58112,  0.07721
 0.80402, -0.58374,  0.06854
 0.80811, -0.58325,  0.07599
 0.79828, -0.58630,  0.07593
 0.80573, -0.58282,  0.07129
 0.80066, -0.58289,  0.07825
 0.79395, -0.58038,  0.09375
 0.80042, -0.58252,  0.07501
 0.80231, -0.58282,  0.08301
 0.81183, -0.58069,  0.07800
 0.79572, -0.58331,  0.09119
 0.79700, -0.58392,  0.07385
 0.80566, -0.58282,  0.08167
 0.79901, -0.58325,  0.07776
 0.79718, -0.58344,  0.08783
 0.80566, -0.58386,  0.07562
 0.80225, -0.58368,  0.07697
 0.79535, -0.58191,  0.08612
 0.80573, -0.58112,  0.07385
 0.80286, -0.58069,  0.08228
 0.80432, -0.58319,  0.08020
 0.79138, -0.58374,  0.08203
 0.80566, -0.58130,  0.07147
 0.80823, -0.58124,  0.07544
 0.78723, -0.58197,  0.07898
 0.80402, -0.57996,  0.07922
 0.80847, -0.58221,  0.07874
 0.79077, -0.58160,  0.08887
 0.79736, -0.58185,  0.06628
 0.80707, -0.58026,  0.07990
 0.79944, -0.58185,  0.07343
 0.79962, -0.58295,  0.07776
 0.80774, -0.58374,  0.08038
 0.80634, -0.58502,  0.07800
 0.79968, -0.58344,  0.08234
 0.79785, -0.58350,  0.07550
 0.80322, -0.58221,  0.07703
 0.80560, -0.58075,  0.08301
 0.80042, -0.57916,  0.07703
 0.80695, -0.58069,  0.08179
 0.79529, -0.58228,  0.08154
 0.79596, -0.58331,  0.07928
 0.80475, -0.58337,  0.08234
 0.79132, -0.58191,  0.08862
 0.80170, -0.58038,  0.08295
 0.81158, -0.58215,  0.08691
 0.79095, -0.58252,  0.08356
 0.80194, -0.58362,  0.07495
 0.80359, -0.58527,  0.07745
 0.78870, -0.58124,  0.08398
 0.80444, -0.58301,  0.07611
 0.80884, -0.58191,  0.07947
 0.79669, -0.58246,  0.07428
 0.79401, -0.58252,  0.07263
 0.80219, -0.58228,  0.06598
 0.80164, -0.58325,  0.07733
 0.80206, -0.58215,  0.08350
 0.80518, -0.58136,  0.07764
 0.80688, -0.58234,  0.07837
 0.79376, -0.58502,  0.08203
 0.79785, -0.58234,  0.07031
 0.81854, -0.58191,  0.08325
 0.79681, -0.58594,  0.07794
 0.78760, -0.58258,  0.08099
 0.80804, -0.58124,  0.08319
 0.80286, -0.58295,  0.07300
 0.79639, -0.58459,  0.07422
 0.79749, -0.58063,  0.08105
 0.80115, -0.58264,  0.08313
 0.79517, -0.58331,  0.08575
 0.80164, -0.58337,  0.08649
 0.80640, -0.58240,  0.07599
 0.79883, -0.58185,  0.08545
 0.79657, -0.58429,  0.07953
 0.80206, -0.58429,  0.07532
 0.80359, -0.58344,  0.07874
 0.80121, -0.57922,  0.08948
 0.79694, -0.58411,  0.09039
 0.79584, -0.57892,  0.08405
 0.79785, -0.58313,  0.07526
 0.79840, -0.58350,  0.08215
 0.80157, -0.58057,  0.07898
 0.80511, -0.57990,  0.07739
 0.79657, -0.58185,  0.08710
 0.80347, -0.58282,  0.08276
 0.80267, -0.58496,  0.08392
 0.79565, -0.58423,  0.07813
 0.80145, -0.58350,  0.07758
 0.80304, -0.58319,  0.08209
 0.79694, -0.58167,  0.07709
 0.80322, -0.58142,  0.07941
 0.79333, -0.58173,  0.07825
 0.79083, -0.58459,  0.07623
 0.80756, -0.58197,  0.08118
 0.80847, -0.58392,  0.07532
 0.79626, -0.57959,  0.09210
 0.80579, -0.58264,  0.07391
 0.79681, -0.58197,  0.08551
 0.80048, -0.58423,  0.07458
 0.80664, -0.58185,  0.08173
 0.80115, -0.58026,  0.08417
 0.79883, -0.58344,  0.08459
 0.79431, -0.57977,  0.08673
 0.79755, -0.58154,  0.08325
 0.80341, -0.58270,  0.07422
 0.80853, -0.58167,  0.08087
 0.79968, -0.58105,  0.07672
 0.80292, -0.58093,  0.07770
 0.79993, -0.58325,  0.09033
 0.80518, -0.58228,  0.08533
 0.79431, -0.58368,  0.08978
 0.79895, -0.58197,  0.08221
 0.80737, -0.58350,  0.07953
 0.79364, -0.58276,  0.07874
 0.79553, -0.58362,  0.06964
 0.80164, -0.58356,  0.08087
 0.80109, -0.58185,  0.08429
 0.79156, -0.58295,  0.08063
 0.80609, -0.58173,  0.07599
 0.80322, -0.57910,  0.08191
 0.79102, -0.58307,  0.08734
 0.80597, -0.58081,  0.07733
 0.81360, -0.57825,  0.08386
 0.79236, -0.58167,  0.07526
 0.80035, -0.58191,  0.08057
 0.80243, -0.58087,  0.07727
 0.79767, -0.58167,  0.08118
 0.80774, -0.58240,  0.07690
 0.80292, -0.57874,  0.07813
 0.79199, -0.58289,  0.06964
 0.79865, -0.58331,  0.07776
 0.81641, -0.58246,  0.08063
 0.79254, -0.58167,  0.07648
 0.79718, -0.58453,  0.07471
 0.80560, -0.58319,  0.08240
 0.80078, -0.58282,  0.08270
 0.79730, -0.58075,  0.07831
 0.80560, -0.58264,  0.08533
 0.80267, -0.58038,  0.08557
 0.79291, -0.58405,  0.07965
 0.80615, -0.58289,  0.07483
 0.80774, -0.57990,  0.07782
 0.79248, -0.58136,  0.08240
 0.79510, -0.58234,  0.07654
 0.81714, -0.58276,  0.07080
 0.80792, -0.58209,  0.07648
 0.79846, -0.58282,  0.07935
 0.80249, -0.58258,  0.07404
 0.80145, -0.57916,  0.08185
 0.79279, -0.58154,  0.08441
 0.80542, -0.58203,  0.08124
 0.80231, -0.58246,  0.06201
 0.80542, -0.58167,  0.06873
 0.80334, -0.58002,  0.08136
 0.79517, -0.58185,  0.07397
 0.79236, -0.58514,  0.07739
 0.80231, -0.58173,  0.08423
 0.80511, -0.58368,  0.07867
 0.80133, -0.58276,  0.07587
 0.80212, -0.57971,  0.08173
 0.79626, -0.58112,  0.07928
 0.79736, -0.58221,  0.07458
 0.79785, -0.58118,  0.08490
 0.80347, -0.58185,  0.08728
 0.79865, -0.58234,  0.07428
 0.79718, -0.58087,  0.07776
 0.80157, -0.58466,  0.07892
 0.80164, -0.58221,  0.08655
 0.80231, -0.58319,  0.07861
 0.80359, -0.58313,  0.07178
 0.80231, -0.58258,  0.07971
 0.79230, -0.58051,  0.07361
 0.79901, -0.58539,  0.07825
 0.80005, -0.58270,  0.07629
 0.80365, -0.58258,  0.07941
 0.81036, -0.57898,  0.07867
 0.79797, -0.58087,  0.07861
 0.79565, -0.58197,  0.07159
 0.80811, -0.58179,  0.07941
 0.80310, -0.58289,  0.07678
 0.79626, -0.57965,  0.07721
 0.80627, -0.58447,  0.07983
 0.79620, -0.58484,  0.08496
 0.79572, -0.58435,  0.08447
 0.79578, -0.58148,  0.07996
 0.80542, -0.57855,  0.07977
 0.79773, -0.58191,  0.07544
 0.79608, -0.58356,  0.07434
 0.80341, -0.58307,  0.08282
 0.79529, -0.58301,  0.07898
 0.79572, -0.58179,  0.07819
 0.80908, -0.58063,  0.08990
 0.79041, -0.58276,  0.07880
 0.79724, -0.58417,  0.07953
 0.81128, -0.58234,  0.07861
 0.79657, -0.58136,  0.08612
 0.80017, -0.58325,  0.07806
 0.81000, -0.58459,  0.07910
 0.79895, -0.58295,  0.07849
 0.79712, -0.58148,  0.08234
 0.80164, -0.58246,  0.07764
 0.80200, -0.58319,  0.07318
 0.80237, -0.58386,  0.07745
 0.79749, -0.58441,  0.07007
 0.79596, -0.58038,  0.07581
 0.80902, -0.58289,  0.08331
 0.80060, -0.58356,  0.07825
 0.79388, -0.58325,  0.08594
 0.80737, -0.58258,  0.07239
 0.79730, -0.58252,  0.08075
 0.79144, -0.57910,  0.08344
 0.80322, -0.58099,  0.08167
 0.81451, -0.57983,  0.08228
 0.80499, -0.58289,  0.07220
 0.78827, -0.58014,  0.08185
 0.80719, -0.57855,  0.07068
 0.80420, -0.58301,  0.08081
 0.78876, -0.58270,  0.08606
 0.80377, -0.58081,  0.07501
 0.82056, -0.57788,  0.08051
 0.78656, -0.58105,  0.08167
 0.79718, -0.58258,  0.08160
 0.81769, -0.58057,  0.07562
 0.79236, -0.58026,  0.07501
 0.79565, -0.58429,  0.07507
 0.82202, -0.58374,  0.08154
 0.79529, -0.58136,  0.08374
 0.78516, -0.58221,  0.08337
 0.80731, -0.58447,  0.07483
 0.81146, -0.58453,  0.08215
 0.79224, -0.58215,  0.07996
 0.79797, -0.58325,  0.07257
 0.80481, -0.58386,  0.06616
 0.79559, -0.58374,  0.07904
 0.79932, -0.58240,  0.08313
 0.80811, -0.58228,  0.08441
 0.80798, -0.58307,  0.07861
 0.78735, -0.58301,  0.08655
 0.79669, -0.58258,  0.07990
 0.81439, -0.58185,  0.07953
 0.79492, -0.58356,  0.08582
 0.79425, -0.58197,  0.07556
 0.81097, -0.57880,  0.07953
 0.80432, -0.58795,  0.07489
 0.79492, -0.58472,  0.07935
 0.79883, -0.58466,  0.08655
 0.79993, -0.57922,  0.08319
 0.80402, -0.58215,  0.07892
 0.81189, -0.58112,  0.08521
 0.80017, -0.58203,  0.08044
 0.79944, -0.58282,  0.07703
 0.80139, -0.58545,  0.08905
 0.79498, -0.58081,  0.07861
 0.80505, -0.58191,  0.07141
 0.80780, -0.58167,  0.08539
 0.79852, -0.58295,  0.07727
 0.80457, -0.58282,  0.07623
 0.80615, -0.58173,  0.07593
 0.80066, -0.58228,  0.08112
 0.79553, -0.58246,  0.08148
 0.79938, -0.58203,  0.07666
 0.79926, -0.58063,  0.08319
 0.79529, -0.57990,  0.09192
 0.80469, -0.58319,  0.07013
 0.80774, -0.58453,  0.08209
 0.78937, -0.58740,  0.07947
 0.79694, -0.58154,  0.08105
 0.80957, -0.58356,  0.07367
 0.80151, -0.58484,  0.07214
 0.78680, -0.58368,  0.08191
 0.80103, -0.58234,  0.08398
 0.80176, -0.58636,  0.09033
 0.78943, -0.58234,  0.07794
 0.81354, -0.58478,  0.07733
 0.80774, -0.58093,  0.07263
 0.79095, -0.58173,  0.07684
 0.79919, -0.58240,  0.07764
 0.80725, -0.58459,  0.07007
 0.79456, -0.58246,  0.07507
 0.79852, -0.58295,  0.07294
 0.80731, -0.58362,  0.08112
 0.80151, -0.58270,  0.07599
 0.80048, -0.57953,  0.09045
 0.80670, -0.58344,  0.07977
 0.79620, -0.58521,  0.08716
 0.80109, -0.58588,  0.07733
 0.80823, -0.58319,  0.07898
 0.79138, -0.58264,  0.07806
 0.80304, -0.58325,  0.07257
 0.80957, -0.58142,  0.08063
 0.79169, -0.58264,  0.09033
 0.79956, -0.57971,  0.08130
 0.80878, -0.58282,  0.08673
 0.78973, -0.58197,  0.07343
 0.79840, -0.58606,  0.07349
 0.81354, -0.58276,  0.07959
 0.79742, -0.58246,  0.08081
 0.79462, -0.58276,  0.07794
 0.80597, -0.58557,  0.07770
 0.79907, -0.58441,  0.07410
 0.79419, -0.58490,  0.07733
 0.81049, -0.58160,  0.07727
 0.81665, -0.57965,  0.08636
 0.79352, -0.58289,  0.08014
 0.78577, -0.58319,  0.08130
 0.81665, -0.58118,  0.06989
 0.80731, -0.58319,  0.07880
 0.78644, -0.58069,  0.08264
 0.80182, -0.58130,  0.08057
 0.80475, -0.58173,  0.08032
 0.79297, -0.58392,  0.08258
 0.80408, -0.58246,  0.08264
 0.80054, -0.58081,  0.07428
 0.78723, -0.58545,  0.08252
 0.80530, -0.58142,  0.08032
 0.80597, -0.58032,  0.07196
 0.80438, -0.58258,  0.07220
 0.80450, -0.58459,  0.08154
 0.79498, -0.58063,  0.07965
 0.80890, -0.58264,  0.08197
 0.80945, -0.58063,  0.07410
 0.79950, -0.58319,  0.07428
 0.80518, -0.58325,  0.07971
 0.80420, -0.58167,  0.07587
 0.79614, -0.58258,  0.06958
 0.80670, -0.58411,  0.08575
 0.79553, -0.58264,  0.07520
 0.79980, -0.58575,  0.06897
 0.80182, -0.58191,  0.07300
 0.79681, -0.58447,  0.07501
 0.80212, -0.57977,  0.08185
 0.80377, -0.58246,  0.07751
 0.79535, -0.58112,  0.07996
 0.80548, -0.58344,  0.08038
 0.80920, -0.58130,  0.07703
 0.79425, -0.58405,  0.07361
 0.79779, -0.58173,  0.08087
 0.80249, -0.58405,  0.06848
 0.80627, -0.58545,  0.08508
 0.80090, -0.58759,  0.07556
 0.79663, -0.58319,  0.07703
 0.79926, -0.58215,  0.07202
 0.79950, -0.58191,  0.08582
 0.80811, -0.58148,  0.08368
 0.80396, -0.58398,  0.07794
 0.79517, -0.57928,  0.09033
 0.79987, -0.58093,  0.07874
 0.80267, -0.58228,  0.07654
 0.79303, -0.58459,  0.06915
 0.80847, -0.58112,  0.07190
 0.80750, -0.58167,  0.07983
 0.78339, -0.58350,  0.08569
 0.80231, -0.58289,  0.07153
 0.81445, -0.58179,  0.08325
 0.79041, -0.58099,  0.08508
 0.80280, -0.57941,  0.07202
 0.80518, -0.58411,  0.08020
 0.79364, -0.58282,  0.08093
 0.80273, -0.58350,  0.07306
 0.80127, -0.58093,  0.07721
 0.80359, -0.58264,  0.07568
 0.80634, -0.58325,  0.07611
 0.79218, -0.58301,  0.08496
 0.80743, -0.58014,  0.07391
 0.79785, -0.58087,  0.08606
 0.80103, -0.58337,  0.07587
 0.81085, -0.58447,  0.07355
 0.79700, -0.58301,  0.07544
 0.79730, -0.58197,  0.07568
 0.79974, -0.58344,  0.07672
 0.78192, -0.58282,  0.08099
 0.81476, -0.58392,  0.07806
 0.81964, -0.58466,  0.08350
 0.78082, -0.58429,  0.07196
 0.79462, -0.57959,  0.07281
 0.80963, -0.57959,  0.08728
 0.78900, -0.58282,  0.08618
 0.80847, -0.58148,  0.06482
 0.81512, -0.57990,  0.07104
 0.79730, -0.58307,  0.08606
 0.79437, -0.58228,  0.08466
 0.80859, -0.58289,  0.07800
 0.80414, -0.58075,  0.07202
 0.80438, -0.58160,  0.08655
 0.79504, -0.57861,  0.08710
 0.80151, -0.58362,  0.07550
 0.80280, -0.58545,  0.06763
 0.79633, -0.58032,  0.08777
 0.79797, -0.58014,  0.08551
 0.80707, -0.57965,  0.07452
 0.80420, -0.58130,  0.07819
 0.79993, -0.58160,  0.08386
 0.78967, -0.58319,  0.07550
 0.80121, -0.58209,  0.07751
 0.80853, -0.58417,  0.08099
 0.79871, -0.57959,  0.08600
 0.80139, -0.58252,  0.07404
 0.80170, -0.58282,  0.07373
 0.78955, -0.58362,  0.07886
 0.80774, -0.58203,  0.07898
 0.80933, -0.58301,  0.07513
 0.79999, -0.58325,  0.08032
 0.79773, -0.58484,  0.08295
 0.79749, -0.58258,  0.06665
 0.80237, -0.58447,  0.06799
 0.79779, -0.58417,  0.08331
 0.79840, -0.58167,  0.08472
 0.80139, -0.58289,  0.06696
 0.79584, -0.58380,  0.07996
 0.80109, -0.58325,  0.07501
 0.80396, -0.58301,  0.08392
 0.79657, -0.58496,  0.08130
 0.79742, -0.58307,  0.08612
 0.80389, -0.58679,  0.08441
 0.79620, -0.58459,  0.07806
 0.80573, -0.58490,  0.08112
 0.81201, -0.58197,  0.07635
 0.79865, -0.58228,  0.07593
 0.78979, -0.58118,  0.08386
 0.80273, -0.58124,  0.07776
 0.79865, -0.58148,  0.08014
 0.80115, -0.58087,  0.07080
 0.80206, -0.58154,  0.08118
 0.80377, -0.58582,  0.06995
 0.79828, -0.58057,  0.08063
 0.79565, -0.58234,  0.08142
 0.79535, -0.58203,  0.07037
 0.78937, -0.58350,  0.08258
 0.80701, -0.58276,  0.07166
 0.80792, -0.58307,  0.08167
 0.79492, -0.58295,  0.07849
 0.80377, -0.58124,  0.08142
 0.79865, -0.58295,  0.08368
 0.79980, -0.58447,  0.07892
 0.80310, -0.58252,  0.08856
 0.80682, -0.58154,  0.08374
 0.79785, -0.58124,  0.07275
 0.79840, -0.58081,  0.07892
 0.80231, -0.58398,  0.07526
 0.80286, -0.58105,  0.08038
 0.79712, -0.58258,  0.06567
 0.80505, -0.58527,  0.08234
 0.80414, -0.58533,  0.07446
 0.79724, -0.58264,  0.07745
 0.80182, -0.58112,  0.08136
 0.80188, -0.58051,  0.07764
 0.79840, -0.58167,  0.07465
 0.80322, -0.58032,  0.08374
 0.79742, -0.58374,  0.07660
 0.79254, -0.58228,  0.08679
 0.81268, -0.58252,  0.07727
 0.79327, -0.58142,  0.08301
 0.79407, -0.58179,  0.08221
 0.80981, -0.58179,  0.07294
 0.79584, -0.58374,  0.08472
 0.78491, -0.58435,  0.07867
 0.81097, -0.58502,  0.07861
 0.80475, -0.58276,  0.07837
 0.79602, -0.58032,  0.07660
 0.80713, -0.58148,  0.06604
 0.80035, -0.58026,  0.07483
 0.79150, -0.58087,  0.08643
 0.80219, -0.58386,  0.07495
 0.80292, -0.58264,  0.08160
 0.79462, -0.58441,  0.08490
 0.79608, -0.58240,  0.07800
 0.80658, -0.58124,  0.07874
 0.80414, -0.58429,  0.07526
 0.79492, -0.58411,  0.07550
 0.80457, -0.58417,  0.08472
 0.80908, -0.58246,  0.07758
 0.79102, -0.58252,  0.07721
 0.80127, -0.58087,  0.08423
 0.80615, -0.58051,  0.08258
 0.79578, -0.58417,  0.07776
 0.79755, -0.58319,  0.07513
 0.80676, -0.58319,  0.07056
 0.79755, -0.58032,  0.07568
 0.79901, -0.58160,  0.07440
 0.80994, -0.58252,  0.07538
 0.79236, -0.58356,  0.07678
 0.79968, -0.58350,  0.08606
 0.79895, -0.58179,  0.08044
 0.79999, -0.58099,  0.07996
 0.81122, -0.58307,  0.08649
 0.79895, -0.58118,  0.07983
 0.78802, -0.58368,  0.06482
 0.80029, -0.58453,  0.07800
 0.80286, -0.58344,  0.08380
 0.80182, -0.58453,  0.07599
 0.80200, -0.58478,  0.08392
 0.79407, -0.58289,  0.08356
 0.79486, -0.57990,  0.08716
 0.80640, -0.58258,  0.07904
 0.80017, -0.58099,  0.08167
 0.79767, -0.58221,  0.08606
 0.80762, -0.58307,  0.09052
 0.80176, -0.58325,  0.08112
 0.80243, -0.58215,  0.07190
 0.79596, -0.58368,  0.07349
 0.79773, -0.58527,  0.07184
 0.80835, -0.58130,  0.09052
 0.80347, -0.58234,  0.07758
 0.79034, -0.58362,  0.07806
 0.80719, -0.58466,  0.08063
 0.79785, -0.58215,  0.07410
 0.78644, -0.58282,  0.06421
 0.81012, -0.57941,  0.07745
 0.80798, -0.58008,  0.07990
 0.79266, -0.58331,  0.07556
 0.79242, -0.58295,  0.07062
 0.80792, -0.58142,  0.08112
 0.80872, -0.58252,  0.08899
 0.80090, -0.58392,  0.08032
 0.80170, -0.58569,  0.07697
 0.79877, -0.58221,  0.08014
 0.79370, -0.58313,  0.08551
 0.80597, -0.58130,  0.08411
 0.81360, -0.58423,  0.07971
 0.79413, -0.58136,  0.08130
 0.80347, -0.58020,  0.07880
 0.80493, -0.58289,  0.07428
 0.79486, -0.58118,  0.07092
 0.80371, -0.58459,  0.07599
 0.80957, -0.58417,  0.08203
 0.79346, -0.58270,  0.06268
 0.79968, -0.58490,  0.07434
 0.80847, -0.58374,  0.07788
 0.79785, -0.58270,  0.07855
 0.79846, -0.58356,  0.07867
 0.81250, -0.58142,  0.08508
 0.78339, -0.58264,  0.07251
 0.79260, -0.58081,  0.07410
 0.81427, -0.58197,  0.07245
 0.78949, -0.58600,  0.07001
 0.80005, -0.58124,  0.08270
 0.82220, -0.58374,  0.08807
 0.79413, -0.58014,  0.08667
 0.79718, -0.58282,  0.08051
 0.81396, -0.58124,  0.08423
 0.80133, -0.58221,  0.07922
 0.78644, -0.58130,  0.08685
 0.80841, -0.58527,  0.07379
 0.80829, -0.58362,  0.07715
 0.79828, -0.58380,  0.07983
 0.79950, -0.58374,  0.07013
 0.80695, -0.58246,  0.07373
 0.79913, -0.58167,  0.08698
 0.79327, -0.58258,  0.08044
 0.79706, -0.58246,  0.07129
 0.79974, -0.58282,  0.07172
 0.80859, -0.58624,  0.08112
 0.80682, -0.58081,  0.07947
 0.80048, -0.58093,  0.07166
 0.80060, -0.58496,  0.07996
 0.80255, -0.58313,  0.09070
 0.80731, -0.58112,  0.07477
 0.79376, -0.58325,  0.07275
 0.79486, -0.58331,  0.08942
 0.80206, -0.58160,  0.08661
 0.79584, -0.58167,  0.07800
 0.79694, -0.58118,  0.07123
 0.80414, -0.58331,  0.08917
 0.78595, -0.58038,  0.08099
 0.79938, -0.58386,  0.07916
 0.81378, -0.57849,  0.08765
 0.80225, -0.58289,  0.08148
 0.79181, -0.58386,  0.07666
 0.80438, -0.57959,  0.07233
 0.79730, -0.58325,  0.08466
 0.79553, -0.58185,  0.08191
 0.80548, -0.57996,  0.07764
 0.80035, -0.58020,  0.07446
 0.80255, -0.58350,  0.08020
 0.80420, -0.58398,  0.08582
 0.79364, -0.58197,  0.08008
 0.80292, -0.58307,  0.07349
 0.79773, -0.58325,  0.08240
 0.79364, -0.58270,  0.06744
 0.80957, -0.58203,  0.07990
 0.80756, -0.58496,  0.07904
 0.79504, -0.58386,  0.06989
 0.79883, -0.58197,  0.07025
 0.80060, -0.58118,  0.07532
 0.80634, -0.58508,  0.08185
 0.79834, -0.58429,  0.07660
 0.79071, -0.58228,  0.06970
 0.81702, -0.58038,  0.07593
 0.80560, -0.58069,  0.08704
 0.78864, -0.58514,  0.08997
 0.81116, -0.58185,  0.08020
 0.80646, -0.58228,  0.07971
 0.78546, -0.58435,  0.07941
 0.81628, -0.58209,  0.07513
 0.80304, -0.58289,  0.08313
 0.78455, -0.58167,  0.08997
 0.80438, -0.58386,  0.07788
 0.79810, -0.58209,  0.06879
 0.79395, -0.58435,  0.08057
 0.80566, -0.58301,  0.08057
 0.78986, -0.58295,  0.07251
 0.79700, -0.58167,  0.08020
 0.80359, -0.58209,  0.08221
 0.79437, -0.58246,  0.08044
 0.80115, -0.58472,  0.07910
 0.80005, -0.58215,  0.07184
 0.80634, -0.58380,  0.06946
 0.79224, -0.58069,  0.07855
 0.80133, -0.58118,  0.07208
 0.81366, -0.58179,  0.08514
 0.80255, -0.58374,  0.08521
 0.78888, -0.58258,  0.07397
 0.80762, -0.58325,  0.08032
 0.81262, -0.58386,  0.07709
 0.79321, -0.58258,  0.08374
 0.80554, -0.58325,  0.06970
 0.80798, -0.58240,  0.07550
 0.79675, -0.58105,  0.08118
 0.80371, -0.58539,  0.07129
 0.80640, -0.58142,  0.07855
 0.80615, -0.58142,  0.08002
 0.79669, -0.58386,  0.08875
 0.80542, -0.58185,  0.08252
 0.79877, -0.58252,  0.07166
 0.80420, -0.58289,  0.07129
 0.79865, -0.58301,  0.09149
 0.79742, -0.58307,  0.07813
 0.80383, -0.58032,  0.07562
 0.79565, -0.58099,  0.09094
 0.79333, -0.58032,  0.07751
 0.81091, -0.58472,  0.07471
 0.80847, -0.58118,  0.08234
 0.79718, -0.58344,  0.07690
 0.79425, -0.58246,  0.07764
 0.80115, -0.58185,  0.08252
 0.80347, -0.58252,  0.08643
 0.80469, -0.58368,  0.08368
 0.79187, -0.58228,  0.07562
 0.80511, -0.57806,  0.08099
 0.79681, -0.58295,  0.07996
 0.79401, -0.58313,  0.07849
 0.80469, -0.58319,  0.06866
 0.80774, -0.58362,  0.08173
 0.80011, -0.58441,  0.09125
 0.80286, -0.58130,  0.08514
 0.79077, -0.58392,  0.06982
 0.79370, -0.58185,  0.08112
 0.80042, -0.58423,  0.07654
 0.80554, -0.58447,  0.07062
 0.80969, -0.58130,  0.07117
 0.79871, -0.58276,  0.08105
 0.79285, -0.58435,  0.07379
 0.80060, -0.57990,  0.07684
 0.79602, -0.57941,  0.08295
 0.80377, -0.58246,  0.09619
 0.80634, -0.58252,  0.07648
 0.79254, -0.58228,  0.07263
 0.79987, -0.58478,  0.07910
 0.80206, -0.58557,  0.06897
 0.78772, -0.57922,  0.07867
 0.81714, -0.58215,  0.08691
 0.80176, -0.58185,  0.07715
 0.79468, -0.58124,  0.07648
 0.80634, -0.58154,  0.06866
 0.79370, -0.58313,  0.07935
 0.80365, -0.58075,  0.08350
 0.81165, -0.58344,  0.08832
 0.79120, -0.58496,  0.07440
 0.79773, -0.58398,  0.07587
 0.80365, -0.58130,  0.08716
 0.79132, -0.58350,  0.07898
 0.81219, -0.58154,  0.07330
 0.79340, -0.58423,  0.08026
 0.79773, -0.58331,  0.07965
 0.81177, -0.58258,  0.08386
 0.78540, -0.57990,  0.07379
 0.80182, -0.58405,  0.07629
 0.81274, -0.58313,  0.08649
 0.78156, -0.58398,  0.07245
 0.81171, -0.58380,  0.06610
 0.80499, -0.58148,  0.08081
 0.78809, -0.58148,  0.07892
 0.81006, -0.58032,  0.08203
 0.78772, -0.58325,  0.07166
 0.79187, -0.58063,  0.08209
 0.81775, -0.58020,  0.07825
 0.78833, -0.58337,  0.08380
 0.80634, -0.58215,  0.07922
 0.80609, -0.58295,  0.08331
 0.78180, -0.58588,  0.06555
